Région,AE,CAP,Cercle,Commune,NOM_ETABLISSEMENT,Localites,X,Y,CODE_ETABLISSEMENT,Localisation,CYCLE,STATUT,PRESENCE_RESTAURANT,PRESENCE_LATRINES,LATRINES_FILLES_SEPAREES,NOMBRE_LATRINES,EAU_POTABLE,GARCONS,FILLES,TOTAL,NBRE ENSEIGNANTS
MOPTI,MOPTI,MOPTI,MOPTI,SIO,KOUNA,Kouna,-4.147000000,14.240000000,941652,A localiser,1er cycle,Public,0,1,1,2,2) forage fonctionnel,81,98,179,3
MOPTI,DOUENTZA,BANKASS,BANKASS,TORI,KOUNA  1° CYCLE,Kouna,-3.652000000,13.640000000,709069,,1er cycle,Public,1,1,0,2,5) pas de point d'eau,74,99,173,4
MOPTI,DOUENTZA,BANKASS,BANKASS,TORI,KOUNA SECOND CYCLE,Kouna,-3.652000000,13.640000000,1008004,,2ème cycle,Public,0,0,,,5) pas de point d'eau,85,51,136,4
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,KENDIE,KOUNDIALA,Koundialan,-3.57,14.52,708032,,1er cycle,Public,1,1,0,4,5) pas de point d'eau,65,83,148,3
MOPTI,DOUENTZA,KORO,KORO,BAMBA,KOUNDIANGA,,-3.08701,14.65117,741073,,1er cycle,Public,0,0,,,5) pas de point d'eau,83,61,144,4
MOPTI,DOUENTZA,DOUENTZA,DOUENTZA,DJAPTODJI,KOUNDIOUM,Koundjoum,-3.55,15.62,721013,,1er cycle,Public,1,1,1,2,5) pas de point d'eau,34,54,88,2
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,SANGHA,KOUNDOU,Koundou-Da,-3.257,14.5,708061,,1er cycle,Public,0,1,0,4,4) puits tarrissable,100,124,224,4
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,SOROLY,KOUNDOUGOU 1°CYCLE,Koundougou,-3.546,14.46,11062480,,1er cycle,Public,0,0,,,5) pas de point d'eau,17,20,37,1
MOPTI,DOUENTZA,BANKASS,BANKASS,SOUBALA,KOUNI,Kounibara,-3.488,13.89,11062947,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,18,19,37,1
MOPTI,MOPTI,DJENNE,DJENNE,FEMAYE,KOUNTI,Kounti-Marka,-4.289,13.98,961630,,1er cycle,Public,1,1,0,4,5) pas de point d'eau,54,60,114,3
MOPTI,DOUENTZA,KORO,KORO,KOPOROKENDIE NA,KOUNTOGORO ,Kountogoro,-3.355,14.1,741115,,1er cycle,Public,0,1,1,4,5) pas de point d'eau,53,82,135,4
MOPTI,DOUENTZA,KORO,KORO,KOPOROKENDIE NA,KOUNTOGORO-MEDERSA,Kountogoro,-3.355,14.1,942071,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,71,24,95,3
MOPTI,DOUENTZA,BANKASS,BANKASS,TORI,KOURKANDA - HABE,Kourkanda-Habbe,-3.748,13.67,709074,,1er cycle,Public,1,1,0,4,5) pas de point d'eau,61,55,116,2
MOPTI,DOUENTZA,DOUENTZA,DOUENTZA,DALLAH,KOURMINKOROU,,,,11063450,A localiser,1er cycle,Public,0,0,,,5) pas de point d'eau,24,46,70,1
MOPTI,MOPTI,TENENKOU,TENENKOU,DIAKA,KOUROU,Kourou,-4.964,14.48,762035,,1er cycle,Public,0,1,1,6,2) forage fonctionnel,82,98,180,3
MOPTI,DOUENTZA,BANKASS,BANKASS,BANKASS,KOUROUNDE,,-3.52123,14.12018,709005,,1er cycle,Public,1,1,1,6,5) pas de point d'eau,46,56,102,3
MOPTI,DOUENTZA,KORO,KORO,YORO,KOUTAGA,Koutaka,-2.082,14.37,741077,,1er cycle,Communautaire,1,1,0,3,5) pas de point d'eau,62,57,119,3
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,PIGNARI BANA,KOWA,Kowa,-3.015,14.49,708120,,1er cycle,Communautaire,1,1,1,3,5) pas de point d'eau,35,43,78,4
MOPTI,DOUENTZA,DOUENTZA,DOUENTZA,HAIRE,KOYO,,,,1009009,A localiser,1er cycle,Communautaire,1,0,,,5) pas de point d'eau,24,31,55,1
MOPTI,DOUENTZA,BANKASS,BANKASS,LESSAGOU HABE,LAGASSAGOU,Lagassagou,-3.629,13.83,1057143,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,45,40,85,2
MOPTI,MOPTI,MOPTI,MOPTI,KOUBAYE,LARDEBALI,Larole Bally,-4.398,14.35,749034,,1er cycle,Public,1,1,0,10,5) pas de point d'eau,88,145,233,2
MOPTI,MOPTI,TENENKOU,TENENKOU,DIAKA,LAWROU,Laourou,-4.871,14.29,1055637,,1er cycle,Public,1,1,0,3,5) pas de point d'eau,40,32,72,1
MOPTI,DOUENTZA,BANKASS,BANKASS,OUENKORO,LEMA,Lema,-3.676,13.33,709045,,1er cycle,Public,1,1,1,7,2) forage fonctionnel,134,147,281,3
MOPTI,DOUENTZA,BANKASS,BANKASS,OUENKORO,LEMA 2ème C,Lema,-3.676,13.33,11024344,,2ème cycle,Public,0,0,,,5) pas de point d'eau,48,35,83,2
MOPTI,MOPTI,MOPTI,MOPTI,COMMUNE DE MOPTI,LES COLOMBES DE VENISE,Mopti,-4.09505,14.53553,11021553,,1er cycle,Privé laïc,0,1,0,2,1) robinet ,42,31,73,6
MOPTI,MOPTI,MOPTI,MOPTI,COMMUNE DE MOPTI,LES FLAMBOYANTS [1er C],Mopti,-4.09505,14.53553,941756,,1er cycle,Privé laïc,0,1,1,7,1) robinet ,110,118,228,6
MOPTI,MOPTI,MOPTI,MOPTI,COMMUNE DE MOPTI,LES FLAMBOYANTS [2ème C],Mopti,-4.09505,14.53553,11040556,,2ème cycle,Privé laïc,0,1,1,7,1) robinet ,32,32,64,4
MOPTI,MOPTI,MOPTI,MOPTI,COMMUNE DE MOPTI,LES MAINS UNIES,Mopti,-4.09505,14.53553,1006504,,1er cycle,Privé laïc,0,1,0,3,1) robinet ,127,137,264,8
MOPTI,DOUENTZA,BANKASS,BANKASS,LESSAGOU HABE,LESSAGOU  1° CYCLE,Lessagou-Habbe,-3.604,13.81,709041,,1er cycle,Public,1,0,,,5) pas de point d'eau,95,90,185,3
MOPTI,DOUENTZA,BANKASS,BANKASS,LESSAGOU HABE,LESSAGOU 2ème CYCLE,Lessagou-Habbe,-3.604,13.81,975990,,2ème cycle,Public,0,1,1,12,5) pas de point d'eau,74,51,125,4
MOPTI,DOUENTZA,BANKASS,BANKASS,BAYE,LIBBE-HABE,Libe-Habbe,-3.353,13.74,961931,,1er cycle,Public,0,0,,,5) pas de point d'eau,41,25,66,2
MOPTI,DOUENTZA,BANKASS,BANKASS,DIMBAL HABE,LOGO,Logon,-3.635,14.02,953477,,1er cycle,Public,1,1,1,6,5) pas de point d'eau,59,88,147,3
MOPTI,DOUENTZA,KORO,KORO,KORO,LORINGA,,-3.15211,13.75097,11025411,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,9,7,16,1
MOPTI,DOUENTZA,DOUENTZA,DOUENTZA,HAIRE,LORO,Loro-Habbe,-2.179,15.08,721019,,1er cycle,Public,1,1,0,4,5) pas de point d'eau,33,68,101,3
MOPTI,DOUENTZA,BANKASS,BANKASS,BAYE,LOSSOGOU,Lossagou,-3.484,13.69,709016,,1er cycle,Public,1,1,0,2,5) pas de point d'eau,44,48,92,3
MOPTI,DOUENTZA,KORO,KORO,YORO,LOUH,Louh,-2.094,14.2,961837,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,59,37,96,2
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,PIGNARI BANA,MACKOU,Macou,-3.929,14.34,11023755,,1er cycle,Public,0,0,,,5) pas de point d'eau,87,58,145,1
MOPTI,MOPTI,DJENNE,DJENNE,MADIAMA,MADIAMA 1°C,,-4.39152,13.79424,720024,,1er cycle,Public,0,1,1,14,1) robinet ,340,356,696,10
MOPTI,MOPTI,DJENNE,DJENNE,MADIAMA,MADIAMA 2°C,,-4.39152,13.79424,720041,,2ème cycle,Public,0,1,0,3,2) forage fonctionnel,265,183,448,7
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,KENDIE,MADINA,,,,953461,A localiser,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,37,55,92,3
MOPTI,DOUENTZA,BANKASS,BANKASS,DIMBAL HABE,MADINA,,-3.58101,14.03707,11024301,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,36,18,54,1
MOPTI,DOUENTZA,KORO,KORO,MADOUGOU,MADOUGOU 1ER CYCLE,Madougou-Dogon,-3.082,14.4,741020,,1er cycle,Public,1,1,1,12,5) pas de point d'eau,341,391,732,8
MOPTI,DOUENTZA,KORO,KORO,MADOUGOU,MADOUGOU 2ème cylce,Madougou-Dogon,-3.082,14.4,741127,,2ème cycle,Public,1,1,0,6,3) puits non tarrissable,224,200,424,7
MOPTI,DOUENTZA,BANKASS,BANKASS,LESSAGOU HABE,MAGASSEGUE,Magassegue,-3.585,13.79,1057144,,1er cycle,Communautaire,1,0,,,3) puits non tarrissable,26,28,54,1
MOPTI,DOUENTZA,BANKASS,BANKASS,DIALLASSAGOU,MAGHA,Maga,-3.6,13.77,11024302,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,18,16,34,2
MOPTI,MOPTI,MOPTI,MOPTI,OURO-MODI,MAKADIE,Makadje,-4.494,14.7,749032,,1er cycle,Public,0,1,1,6,5) pas de point d'eau,55,74,129,3
MOPTI,MOPTI,DJENNE,DJENNE,TOGUE MOURRARI,MAKAME,Makame-Rimaibe,-4.697,14.24,941720,,1er cycle,Public,1,0,,,3) puits non tarrissable,30,43,73,1
MOPTI,MOPTI,MOPTI,MOPTI,SIO,MAKAMOU ECOM,Mankamou,-4.189,14.34,959402,,1er cycle,Communautaire,1,1,0,1,5) pas de point d'eau,48,57,105,3
MOPTI,MOPTI,TENENKOU,TENENKOU,KARERI,MALEMANA,,-5.42682,14.56357,953085,,1er cycle,Public,0,0,,,5) pas de point d'eau,38,51,89,3
MOPTI,DOUENTZA,KORO,KORO,YOUDIOU,MALOU TANOUMA-AMANI,,-3.23796,14.32106,741069,,1er cycle,Public,1,0,,,2) forage fonctionnel,101,100,201,6
MOPTI,DOUENTZA,KORO,KORO,DIANKABOU,MAMADOU KONIPO,Diankabou-Dogon,-3.08400,14.49201,741100,,1er cycle,Public,1,1,0,6,5) pas de point d'eau,243,219,462,6
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,COMMUNE DE BANDIAGARA,MAMADOU TOLO  A,,-3.36361,14.21054,708000,,1er cycle,Public,0,1,0,4,1) robinet ,213,233,446,10
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,COMMUNE DE BANDIAGARA,MAMADOU TOLO  B,,-3.36330,14.21054,708001,,1er cycle,Public,0,0,,,5) pas de point d'eau,156,198,354,10
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,COMMUNE DE BANDIAGARA,MAMADOU TOLO  C,,-3.36320,14.21122,708002,,1er cycle,Public,0,1,0,4,5) pas de point d'eau,220,194,414,10
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,COMMUNE DE BANDIAGARA,MAMADOU TOLO  D ,,-3.36352,14.21122,708103,,1er cycle,Public,0,1,1,1,1) robinet ,202,235,437,9
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,COMMUNE DE BANDIAGARA,MAMADOU TOLO  E,,-3.36386,14.21113,708003,,1er cycle,Public,0,1,1,6,1) robinet ,188,191,379,9
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,COMMUNE DE BANDIAGARA,MAMADOU TOLO 2°C I,,-3.36386,14.21113,708096,,2ème cycle,Public,0,1,0,3,1) robinet ,304,234,538,14
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,COMMUNE DE BANDIAGARA,MAMADOU TOLO 2èC II,,-3.36386,14.21113,975634,,2ème cycle,Public,0,1,0,6,5) pas de point d'eau,167,175,342,9
MOPTI,DOUENTZA,DOUENTZA,DOUENTZA,DJAPTODJI,MAMARIBOUGOU,,-3.58014,15.50352,941875,,1er cycle,Communautaire,0,1,1,2,5) pas de point d'eau,37,34,71,2
MOPTI,MOPTI,TENENKOU,TENENKOU,DIAFARABE,MAMBA,Mamba,-4.982,14.08,762001,,1er cycle,Public,1,1,0,6,1) robinet ,91,93,184,3
MOPTI,MOPTI,SEVARE,MOPTI,KOUNARI,MANAKO 1er C,Manaco,-4.069,14.65,759025,,1er cycle,Public,1,1,1,3,1) robinet ,97,111,208,5
MOPTI,MOPTI,SEVARE,MOPTI,KOUNARI,MANAKO 2°C,Manaco,-4.069,14.65,959387,,2ème cycle,Public,1,1,0,3,5) pas de point d'eau,38,52,90,6
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,BARASSARA,MANDOLI 1°CYCLE,Mandali,-3.781,14.06,11062475,,1er cycle,Public,0,0,,,5) pas de point d'eau,24,36,60,1
MOPTI,MOPTI,DJENNE,DJENNE,KEWA,MANGHA,Mangha-Bambara,-4.505,14.15,720014,,1er cycle,Public,1,1,0,3,5) pas de point d'eau,59,78,137,4
MOPTI,DOUENTZA,BANKASS,BANKASS,SOKOURA,MANKANOU,Makanou,-3.799,13.55,709058,,1er cycle,Public,0,1,0,6,5) pas de point d'eau,65,82,147,2
MOPTI,DOUENTZA,DOUENTZA,DOUENTZA,DANGOL-BORE,MANKO,Manko,-3.443,15.15,721005,,1er cycle,Communautaire,1,1,1,6,2) forage fonctionnel,81,101,182,2
MOPTI,MOPTI,DJENNE,DJENNE,NIANSANARI,MANTA,Manta,-4.63194,13.63186,953008,,1er cycle,Public,1,1,0,2,5) pas de point d'eau,59,57,116,3
MOPTI,DOUENTZA,KORO,KORO,MADOUGOU,MANTEROU,Manterou,-2.984,14.45,741125,,1er cycle,Public,1,1,1,6,3) puits non tarrissable,62,84,146,4
MOPTI,MOPTI,DJENNE,DJENNE,COMMUNE DE DJENNE,MANTHINI NIARE 1e CYCLE,Djenne,-4.56320,13.90652,1054144,A localiser,1er cycle,Public,0,1,0,6,1) robinet ,310,308,618,8
MOPTI,MOPTI,DJENNE,DJENNE,COMMUNE DE DJENNE,MANTHINI NIARE 2°C,Djenne,-4.56320,13.90652,941705,A localiser,2ème cycle,Public,0,1,1,12,1) robinet ,237,182,419,8
MOPTI,MOPTI,DJENNE,DJENNE,FEMAYE,MAREBOUGOU,Marebougou,-4.427,14.08,720056,,1er cycle,Public,1,1,1,6,5) pas de point d'eau,79,48,127,3
MOPTI,MOPTI,YOUVAROU,YOUWAROU,N'DODJIGA,MARGOU 1°C,Margou,-4.059,15.74,770007,,1er cycle,Public,1,1,1,6,4) puits tarrissable,49,63,112,4
MOPTI,DOUENTZA,BANDIAGARA,BANDIAGARA,SEGUE-IRE,MARIFATOU DINOU ISLAM,Dynou,-3.255,14.71,11062478,,1er cycle,Medersa,0,0,,,5) pas de point d'eau,32,15,47,1
MOPTI,DOUENTZA,BANKASS,BANKASS,SOKOURA,MASSAKANA 2° CYCLE,Massakana,-3.732,13.5,1057150,,2ème cycle,Public,0,0,,,5) pas de point d'eau,64,33,97,4
MOPTI,DOUENTZA,BANKASS,BANKASS,SOKOURA,MASSAKANA-OUORI,Massakana,-3.732,13.5,709059,,1er cycle,Public,1,1,1,4,4) puits tarrissable,282,285,567,6
MOPTI,MOPTI,TENENKOU,TENENKOU,DIAKA,MAYATAKE,Mayatake,-4.901,14.35,762032,,1er cycle,Public,1,1,0,4,4) puits tarrissable,73,90,163,3
MOPTI,MOPTI,SEVARE,MOPTI,OUROUBE-DOUDE,MAYO-SOWRE,,-3.94256,15.25717,11022102,,1er cycle,Public,0,0,,,5) pas de point d'eau,19,30,49,1
MOPTI,DOUENTZA,KORO,KORO,DIOUNGANI,M'BANA,Mbana-Dogon,-2.828,14.46,942066,,1er cycle,Public,0,1,1,6,5) pas de point d'eau,83,69,152,3
MOPTI,DOUENTZA,KORO,KORO,KORO,M'BANA GAKOU,Gakou,-2.9839593,13.6892671,1009512,,1er cycle,Communautaire,0,0,,,5) pas de point d'eau,42,26,68,3
MOPTI,DOUENTZA,DOUENTZA,DOUENTZA,DJAPTODJI,M'BEBA,M'Beba,-3.375,15.59,721065,,1er cycle,Public,1,1,0,3,5) pas de point d'eau,65,44,109,3
MOPTI,MOPTI,DJENNE,DJENNE,NIANSANARI,M'BIABOUGOU,Mbiabougou,-4.563,13.69,11059947,,1er cycle,Public,1,0,,,5) pas de point d'eau,60,64,124,3
MOPTI,MOPTI,SEVARE,MOPTI,KONNA,M'BOUNA  SASIMBA,Mbouna,-3.935,15.09,1007107,,1er cycle,Public,1,0,,,3) puits non tarrissable,26,63,89,2
MOPTI,MOPTI,TENENKOU,TENENKOU,DIONDIORI,M'BOUROYE,M'Bouraye,-4.739,14.65,1055636,,1er cycle,Public,1,1,1,6,5) pas de point d'eau,70,57,127,2
MOPTI,MOPTI,TENENKOU,TENENKOU,DIONDIORI,M'BOUTA,Bouta,-4.456,13.62,1055635,,1er cycle,Public,0,0,,,5) pas de point d'eau,32,36,68,2
